"business_id","start","end","n","peak","restaurant_id","key"
"cczIQtKAsE4umPMBJm1uAA",2009-05-19,2013-03-06,26,2011-05-14 12:00:00,"6Wo2xYE9","yelp_id_0"
"cd2v1ZtxFdmF4jZOaI2Psg",2008-06-27,2010-01-11,4,2009-04-21 00:00:00,"rJoQ0a3V","yelp_id_0"
"ch7iBhK_PBtGF4uWSEd0aw",2006-10-28,2015-05-02,139,2010-10-24 00:00:00,"1m3Mj9oB","yelp_id_0"
"ckjFM984YvZkj8nvudq15Q",2007-08-09,2015-03-16,18,2011-07-26 00:00:00,"WwOamJOB","yelp_id_0"
"clHIk5EwbmZSnjPh3OdoQA",2008-09-09,2015-04-30,50,2012-08-12 00:00:00,"8KoAQeo6","yelp_id_0"
"clxMXfVlYfUKtvlnjJsLMw",2005-07-10,2015-04-24,46,2011-01-27 12:00:00,"xWoYVGOK","yelp_id_0"
"cndm-OwQqYrJr5goJwbjKQ",2010-10-24,2012-09-01,8,2011-12-02 00:00:00,"XJ3r9RER","yelp_id_0"
"cpprldLwnZBNqBVxh9F43A",2006-02-21,2015-03-30,21,2010-01-31 00:00:00,"8gOqw432","yelp_id_0"
"cpru4h9KE321WKH9KHkVlA",2007-07-18,2014-08-16,51,2010-11-22 00:00:00,"xWoYB9OK","yelp_id_0"
"ctTLR0OTJaRmjwvrMIU4Bw",2010-06-28,2014-05-22,136,2011-09-09 00:00:00,"xWoYDr3K","yelp_id_0"
"cwkvc9BgokULO8BcTjtR4g",2005-08-22,2015-04-25,33,2012-06-25 00:00:00,"VpoG7orY","yelp_id_0"
"d0C21gwC41R2mJxv3I4g-A",2009-06-04,2015-04-24,72,2012-11-20 12:00:00,"v5oJroBL","yelp_id_0"
"d19upCXEPNRhMzwKkoQ_Qw",2006-08-01,2015-04-27,355,2011-01-11 00:00:00,"8x3zyzEk","yelp_id_0"
"d6EcQ_zLp2vEgHriQTOmRg",2006-03-10,2015-04-24,71,2010-01-18 00:00:00,"dj3d5Xo9","yelp_id_0"
"d6MtCso_FCwtJul_eEb-2w",2005-10-19,2014-11-16,112,2009-11-05 00:00:00,"WeEeKaoa","yelp_id_0"
"d7VfzeMQLCQNRYke9Z5-Lw",2010-10-30,2011-12-26,8,2011-04-08 12:00:00,"qN3gMnOA","yelp_id_0"
"d7h4g-x-t1GtJJsC8mWsxg",2006-08-02,2008-01-11,5,2007-07-02 00:00:00,"1m3MNpoB","yelp_id_0"
"d89ZOtyZUX5A1S4ve0TVFQ",2005-04-29,2011-02-04,41,2007-05-22 00:00:00,"0j3LVqOr","yelp_id_0"
"dAzuKm3MLP1HOuSQMAXOrQ",2008-06-23,2014-03-13,8,2011-05-19 00:00:00,"geEVn5Ez","yelp_id_0"
"dDft_wuhkjcEy_ZDiK5W4w",2006-07-12,2015-04-08,45,2010-06-02 00:00:00,"8gOqNrE2","yelp_id_0"
"dE6ovh_RXCkFyVUaZirYsA",2009-02-19,2015-04-30,466,2011-06-21 12:00:00,"we39V5ok","yelp_id_0"
"dJpEGt4Q5yp80roc6e-T8g",2005-06-30,2015-05-01,461,2010-12-17 00:00:00,"qN3gQ1OA","yelp_id_0"
"dRV_m3e__n7RoPtF-d_FiQ",2005-07-27,2015-05-01,505,2011-12-08 00:00:00,"Y1EmymEw","yelp_id_0"
"dRrgpNk6iCrd7TKCQsGuyg",2005-08-16,2014-01-24,82,2009-06-20 00:00:00,"8x3z99Ek","yelp_id_0"
"dTZXK0LviUVzRZLlmPeHww",2008-02-23,2013-08-20,19,2010-05-06 00:00:00,"Pk3wPaod","yelp_id_0"
"dTp9jwBWLmRSPXHD_7-NIA",2005-08-09,2015-03-15,53,2012-09-13 00:00:00,"7RO55dOq","yelp_id_0"
"dTu7wteC1WHP-NzU42aT6A",2007-01-29,2015-03-04,7,2012-01-24 00:00:00,"njoZlyEr","yelp_id_0"
"dWaKSQ0ldxG3SxLVZ_R_4A",2008-07-18,2014-09-15,16,2013-05-13 00:00:00,"rNo6Qa36","yelp_id_0"
"dZpvC68Ln0vmmyb5IxbhhQ",2006-07-18,2014-12-22,14,2009-10-26 00:00:00,"KAoKmREg","yelp_id_0"
"d_NuE3iC42_9OnJ0-Anhrg",2005-06-28,2011-08-03,64,2008-07-05 12:00:00,"geEVABOz","yelp_id_0"
"da1THfnv_dyeJ70HcOaxZQ",2007-01-29,2010-06-01,40,2008-03-06 12:00:00,"6Wo2DNE9","yelp_id_0"
"ddiN1Nhd0p2AXeXHFZW9-A",2007-07-20,2015-04-27,26,2012-04-19 00:00:00,"8gOqn0E2","yelp_id_0"
"deICUpjCzJh1MXazR93GlA",2005-07-15,2015-03-07,56,2009-03-31 00:00:00,"lnOR2aON","yelp_id_0"
"deTndIOCWtAXxOlbM19rsw",2010-08-20,2015-04-02,32,2011-12-02 00:00:00,"nkOvpx3B","yelp_id_0"
"diPl5l9EQ56rDUi9bSCIiQ",2006-12-12,2015-03-24,33,2009-01-19 00:00:00,"WeEere3a","yelp_id_0"
"diQYvmIUEo0rFPNq_ts6Bw",2008-01-22,2010-10-22,19,2009-01-11 00:00:00,"ZBEnqvOY","yelp_id_0"
"diicj_cdE-UDWjkXTugDyQ",2005-07-10,2012-09-16,157,2009-04-18 00:00:00,"B1oXAQOV","yelp_id_0"
"dmWeueJo4iWXrqgpmeJOXg",2006-02-13,2007-11-28,13,2007-02-14 00:00:00,"lnOR0G3N","yelp_id_0"
"dn4KEDPsNwGK2GCy75qnKA",2006-01-29,2015-03-04,82,2011-02-19 00:00:00,"JBEylRO8","yelp_id_0"
"dn5SXw1DJ-kKHgTfbyrglQ",2005-08-26,2010-02-26,7,2008-03-01 00:00:00,"8xExAW30","yelp_id_0"
"dnBnK_PrkuJZNam8h3mAdQ",2006-10-19,2015-01-05,23,2011-01-20 00:00:00,"1m3MXnEB","yelp_id_0"
"doSPNAhwCWd862VslDuJLA",2008-06-12,2015-04-29,192,2011-08-14 12:00:00,"8gOqKD32","yelp_id_0"
"drZN6sfk9eGmyYon0PgfRA",2009-03-29,2015-05-01,86,2012-02-21 00:00:00,"lnORJLON","yelp_id_0"
"dseMFvWQ3eEZouqbM7kAmQ",2008-09-10,2013-12-27,93,2010-11-17 00:00:00,"8KoAMQo6","yelp_id_0"
"dtGIasvBH1BCONExdel82A",2005-07-05,2015-05-02,289,2012-08-01 00:00:00,"JBEyPXO8","yelp_id_0"
"duki4_P7a29yjhnX0SpJ-w",2005-05-12,2015-04-22,360,2011-02-06 12:00:00,"p0380g3m","yelp_id_0"
"dvnm6-rNm2yytUyJ_2xjlw",2006-08-23,2008-02-19,19,2007-01-24 00:00:00,"1m3MRLoB","yelp_id_0"
"dwSis21PV3KX3NI5zZZRMw",2011-01-10,2015-04-19,99,2012-08-01 00:00:00,"WeEeM6Ea","yelp_id_0"
"dxaORYbZixulH4ItIDuxog",2007-11-26,2014-05-27,9,2011-08-11 00:00:00,"0j3LMDor","yelp_id_0"
"dywGBX3O_mdTmc-SflDwiQ",2010-10-31,2015-03-23,128,2012-09-01 12:00:00,"njoZeJ3r","yelp_id_0"
"dzWlRZ_D2_sOuGHQiKL7aw",2010-06-04,2015-05-01,453,2012-08-20 00:00:00,"8gOqvAE2","yelp_id_0"
"e-0Oy9r_uEq_qbYS_6AxAw",2005-04-28,2015-04-14,105,2011-02-21 00:00:00,"ydEj27EW","yelp_id_0"
"e-kUTIy2yyhAmHoxJtF48w",2007-08-23,2009-10-28,70,2008-07-11 00:00:00,"njoZ8vEr","yelp_id_0"
"e0DPJMwVcM_2Qp53WuLoOQ",2005-07-10,2015-03-28,62,2010-12-31 00:00:00,"lnORXK3N","yelp_id_0"
"e0fQVclW_MIN6yB7lnoqLg",2005-07-03,2015-05-01,449,2010-08-08 00:00:00,"wmo7z73q","yelp_id_0"
"e2j0dBPvoJPATLgMFLHU7w",2007-02-20,2012-02-17,191,2010-01-29 00:00:00,"nkOvAaoB","yelp_id_0"
"e56charRmGdh7pCAyk9pzg",2005-08-23,2008-08-06,7,2006-10-06 00:00:00,"VpoGjQ3r","yelp_id_0"
"e6Ha7GRWIug6pKEQVEtPJA",2005-10-16,2015-04-25,204,2012-02-24 00:00:00,"8xEx5V30","yelp_id_0"
"e8N_cDo42AjScL7tO1uw0w",2007-09-13,2010-09-19,20,2008-05-09 12:00:00,"qN3gGM3A","yelp_id_0"
"e9D71OcCdyAEfsM9UUt5sw",2005-06-27,2015-04-22,308,2011-02-07 00:00:00,"VpoGNA3r","yelp_id_0"
"eBhOMstBTgGvJak8amU91g",2005-07-12,2015-04-20,81,2011-07-06 00:00:00,"ydEjldoW","yelp_id_0"
"eEK2tLvmQz9MZtoz9nnbVw",2005-07-09,2015-05-01,190,2011-08-20 12:00:00,"1m3M8pEB","yelp_id_0"
"eGx9ifL1i4tvlkFO6RqgTA",2010-04-10,2015-05-01,233,2012-11-11 00:00:00,"B1oXLqoV","yelp_id_0"
"eKdWZKCO3WiasqVtjhK9eA",2009-07-02,2014-05-11,43,2010-10-14 00:00:00,"p0384A3m","yelp_id_0"
"eMYnC1tNRTD5fNHEhAdfXg",2005-06-30,2008-03-10,10,2006-11-29 00:00:00,"N6Okrpox","yelp_id_0"
"eNRRkvBr1tz36WjdTPJdBA",2009-05-21,2014-12-23,21,2011-10-23 00:00:00,"ekE4VZo2","yelp_id_0"
"ePbarEYHSLbVtavni35dEg",2006-05-06,2015-03-28,90,2011-12-31 12:00:00,"1JEbqeOR","yelp_id_0"
"ePczGFS4KNkS5p9J2GIngg",2005-07-11,2015-04-27,480,2013-05-16 00:00:00,"1JEb1ORY","yelp_id_0"
"eS1fo66zlqQutUmV55hP5w",2005-07-12,2015-04-29,224,2011-01-04 00:00:00,"NbE1V83J","yelp_id_0"
"eUW_2YVPzZh51d5L1z99Qg",2005-09-04,2015-04-22,274,2012-08-23 00:00:00,"JBEyrV38","yelp_id_0"
"eUXdNl0fDY0eiVfaw2oh5A",2005-06-27,2015-04-16,159,2008-09-15 00:00:00,"xWoYbaOK","yelp_id_0"
"eZBpmuAHAzDHb508TbDFYg",2005-08-11,2015-03-26,60,2011-05-08 12:00:00,"geEV2dEz","yelp_id_0"
"eZDKi_deDFboDBKcwm-4KQ",2010-09-16,2015-05-01,111,2012-04-19 00:00:00,"6VOpXqOL","yelp_id_0"
"e_prZLq4LiiB6vkXA9jTAA",2007-02-12,2015-01-26,78,2011-03-03 12:00:00,"Y1Emx7Ow","yelp_id_0"
"ebsnbpIuQAExpGRqNGB_TA",2008-08-28,2009-02-10,15,2008-09-19 00:00:00,"m0oWelEG","yelp_id_0"
"edbAEdBrOMTSXsutqzCWTg",2005-06-27,2015-04-26,338,2011-04-29 12:00:00,"KAoK283g","yelp_id_0"
"ei9SSSKqwsktRAVe02N7XQ",2005-08-30,2014-03-30,33,2010-01-31 00:00:00,"B1oXQmOV","yelp_id_0"
"ej271ZHAFgxiC7VfuK4FWw",2008-01-10,2014-09-23,9,2008-05-22 00:00:00,"8x3z1NEk","yelp_id_0"
"enQKKwtA7LX2fjY0VptXYw",2006-10-31,2013-09-20,7,2010-04-18 00:00:00,"dj3dDA39","yelp_id_0"
"epugYmyqwwtK4qogHb9OCw",2005-08-26,2008-07-08,6,2007-12-22 12:00:00,"lnORRnON","yelp_id_0"
"erebWqQMcrr1FCzmyhZkMg",2007-05-09,2014-10-02,23,2008-12-09 00:00:00,"N6OkmQ3x","yelp_id_0"
"eu-eeySuU8jwXxi15pBPgg",2008-01-11,2008-01-18,2,2008-01-14 12:00:00,"6Wo2Zyo9","yelp_id_0"
"eyAXEt7-ddsD7sUSPMhUZQ",2005-06-24,2015-04-10,154,2010-11-30 00:00:00,"NbE1Bk3J","yelp_id_0"
"eyJgqUA0S2aNPWO-TeElQA",2005-06-27,2015-04-27,997,2010-05-31 00:00:00,"8gOqR0E2","yelp_id_0"
"ezkCM6M0veLqVruBEIOdjQ",2009-12-04,2015-05-01,213,2012-09-01 00:00:00,"8xExzJo0","yelp_id_0"
"ezxWSazcUeQOztbItc8avg",2005-07-14,2015-04-26,173,2011-10-15 00:00:00,"geEVRzEz","yelp_id_0"
"f0w_rgKSQ5jRxI0a6j0Q7w",2005-08-08,2012-09-10,55,2009-08-22 00:00:00,"XJ3r5ZER","yelp_id_0"
"f87WXCUNiytePwIZKitE_g",2005-06-27,2015-04-27,267,2011-02-16 00:00:00,"0j3Lqjor","yelp_id_0"
"f8oeQONzvmdEsBsWZo8BwA",2005-08-31,2009-03-25,16,2008-01-09 12:00:00,"8gOq6AE2","yelp_id_0"
"fD7bRyFydjj62kQeizv5zQ",2005-07-29,2009-02-09,49,2007-05-25 00:00:00,"Pk3wxVod","yelp_id_0"
"fG8x5egXT2V0AIR7DdE2Pg",2005-07-13,2015-04-09,137,2010-07-04 00:00:00,"njoZNBor","yelp_id_0"
"fLdxAYEyuZrcwi1EZ5TAuA",2009-12-16,2011-09-07,13,2010-07-22 00:00:00,"0j3LDa3r","yelp_id_0"
"fMc4kHzx8aqi_oG3_j6xow",2006-11-28,2015-04-04,82,2011-07-27 12:00:00,"WeEe9VEa","yelp_id_0"
"fOBp9DWgd_FGXh15TgO-6Q",2007-09-08,2015-04-16,216,2011-08-12 00:00:00,"we39rokn","yelp_id_0"
"fTOw39zSj2XTHdJ6A9eZvA",2010-08-23,2015-04-30,328,2013-06-04 00:00:00,"B1oXw63V","yelp_id_0"
"fWVyELwqAlQuBaUKUao5Lw",2006-03-07,2013-07-28,25,2011-04-09 00:00:00,"6K3l2KOz","yelp_id_0"
"fWiYrjq_lsUH3TUnK8ezqQ",2005-07-11,2008-05-05,3,2005-07-26 00:00:00,"8KoAvzO6","yelp_id_0"
"fWmudsz0gi0iE90Js6sBiQ",2010-12-13,2013-11-24,92,2011-10-03 12:00:00,"rNo6NKo6","yelp_id_0"
"fYDMYGZ34LLDeK7KH-J_OA",2005-06-29,2015-04-26,226,2010-12-26 12:00:00,"8KoApz36","yelp_id_0"
"fYWIxI6kwuVqpPu1I1baWA",2009-08-13,2014-03-10,6,2012-04-29 00:00:00,"p038ZeOm","yelp_id_0"
"fZMtFSskmBDiZ73y6Vlaag",2005-08-27,2009-10-04,8,2008-08-13 00:00:00,"njoZaA3r","yelp_id_1"
"fbL6iXJcT-vN0elT6N-ZPw",2006-10-31,2011-10-03,5,2009-09-01 00:00:00,"v5oJ4AEB","yelp_id_0"
"fdr0uBrBvHVB2nhVGsX0Ow",2006-02-13,2014-12-15,56,2010-08-12 12:00:00,"N6OkxvEx","yelp_id_0"
"fgCoS_bsOMQjiJLGHiTcjQ",2005-08-18,2015-04-28,658,2012-12-02 00:00:00,"JBEyp1O8","yelp_id_0"
"fgOsTASYbj1_q_ZuXC1ccw",2006-06-19,2015-04-26,412,2012-03-08 12:00:00,"ydEjgP3W","yelp_id_0"
"fhaxO5_t488vEmwlESFjSQ",2009-04-18,2015-04-21,357,2011-06-19 00:00:00,"eVOB76Ej","yelp_id_0"
"fkbNRwopmRaVyz3XhRRqPQ",2005-12-28,2015-05-01,137,2011-10-23 00:00:00,"lnORGdEN","yelp_id_0"
"flh1hyLK9NqKAYBNCIe2fg",2005-06-27,2008-05-27,36,2007-02-25 00:00:00,"we39RZok","yelp_id_0"
"fmo3olCTOvxItjtdqZJMcQ",2005-07-10,2014-12-11,157,2009-12-04 00:00:00,"8x3zy2Ek","yelp_id_0"
"fnBYBEbE6DzSWEj7EBv5kw",2006-03-08,2014-12-29,26,2011-01-06 00:00:00,"JGoNAb3L","yelp_id_0"
"fr2rdXAXq9NnAphpbPNELA",2005-06-30,2015-04-27,336,2011-08-23 12:00:00,"Y1EmAWEw","yelp_id_0"
"fsNfsKUDDRMyxPJt2nBKAQ",2009-03-31,2014-03-09,50,2010-09-12 00:00:00,"ydEjRdEW","yelp_id_0"
"fs_nJT7VeQsJK20bm2DeZw",2006-10-31,2015-03-31,37,2012-06-09 00:00:00,"Pk3we2Od","yelp_id_0"
"fwU8vsVfWqCpMkqULC-oQw",2007-04-12,2011-01-07,40,2009-02-07 00:00:00,"geEVYZOz","yelp_id_0"
"fwhsxvsvpKNfgX5omOxeRw",2005-06-29,2015-05-02,247,2011-03-22 00:00:00,"nkOvPX3B","yelp_id_0"
"fyhA8wd01lTgHR4OscNEDA",2010-02-19,2015-04-19,119,2012-03-06 00:00:00,"N6Ok8QEx","yelp_id_0"
"g1e3LjVY1m2Jk2pc9Alk2g",2010-10-21,2015-04-25,137,2012-03-04 00:00:00,"JBEyJ038","yelp_id_0"
"g273t-l61Q6gonkEfeZdYA",2006-07-23,2015-04-24,68,2012-11-01 00:00:00,"6K3lx63z","yelp_id_0"
"g3-gEZOj3UwHLpFe_Cidhg",2007-05-30,2015-04-27,218,2011-10-18 12:00:00,"7RO56XEq","yelp_id_0"
"g3IXx0gDkSI6gUW7OfLhAA",2008-06-24,2012-07-28,25,2010-10-04 00:00:00,"0j3Llq3r","yelp_id_0"
"g3mb9okPoX9hlobP70Ib0g",2005-07-25,2015-04-30,117,2012-07-08 00:00:00,"0ZEDbxoD","yelp_id_0"
"g4Cy2HtM8TmjLb1rNJ22bg",2006-01-27,2014-06-27,14,2011-05-18 00:00:00,"njoZ6vor","yelp_id_0"
"g4EqHX3oOwhkAiJEcGlb7Q",2005-08-23,2015-04-07,28,2011-07-25 12:00:00,"ydEjW23W","yelp_id_0"
"g5bVVJBvNHj1yVSKu8o_jA",2005-07-02,2010-08-31,94,2008-06-25 00:00:00,"V430423B","yelp_id_0"
"g781o20MSPpfPDjMXCXs6Q",2009-12-25,2014-09-24,8,2013-03-29 12:00:00,"WeEexWOa","yelp_id_0"
"g9wJxsWK41Q-8Kz7-UlpJg",2008-01-30,2015-04-20,367,2012-03-27 00:00:00,"9JoPdvo8","yelp_id_0"
"gAElJzHaHioi5pkBUlXm-Q",2009-03-17,2015-03-06,15,2012-12-14 00:00:00,"V430b5OB","yelp_id_0"
"gALpeASLiFsziYmiYTS8vg",2006-09-16,2015-03-29,63,2011-09-27 00:00:00,"1m3MqD3B","yelp_id_0"
"gBKqBFKv37RRS7Y_Cp1RBw",2006-03-29,2015-04-20,104,2012-01-16 12:00:00,"WwOazzEB","yelp_id_0"
"gBeX6TB8VgevHfQUo5SCdw",2006-03-27,2015-03-29,63,2011-11-01 00:00:00,"8x3zMYEk","yelp_id_0"
"gC2I6DmjFFC72vCtiwK-Lw",2007-12-06,2014-11-14,11,2010-01-27 00:00:00,"9JoPNvE8","yelp_id_0"
"gC4cp8R9C5pjfmSZGTEPMg",2009-08-23,2014-09-09,9,2012-03-07 00:00:00,"1m3M69oB","yelp_id_0"
"gCo-lUYEe6UDUny5gGfXzw",2008-11-11,2015-05-01,493,2012-01-09 00:00:00,"njoZzYor","yelp_id_0"
"gG_xkaDNNf2WkXtNdb1HHA",2008-09-22,2015-05-02,619,2012-06-03 00:00:00,"KAoKKpog","yelp_id_0"
"gIWhp1kTbJ7qzWg3de16bg",2007-12-05,2015-04-30,27,2012-08-06 00:00:00,"0ZEDZ4oD","yelp_id_0"
"gLt6OChWAGpYAZM7tQyxfQ",2006-05-09,2015-04-13,31,2011-07-11 00:00:00,"qN3g4JoA","yelp_id_0"
"gNJt4eC1LeryW2jiggQVvQ",2010-02-27,2015-04-15,42,2012-01-10 12:00:00,"JBEynN38","yelp_id_0"
"gOTfQAb_vzpjMVdubAlPag",2010-08-27,2014-12-26,28,2012-04-10 00:00:00,"WwOaaNOB","yelp_id_0"
"gPVH2Wr4GY8DUucadNh_fg",2011-03-15,2015-05-01,411,2012-05-09 00:00:00,"geEVBEzy","yelp_id_0"
"gPZTaMVl7pXlQrOapqKF2g",2006-11-12,2015-05-01,140,2011-01-12 12:00:00,"7RO5YrOq","yelp_id_0"
"gSMVzEy_Pc7c06wj47m64Q",2008-02-02,2014-12-17,10,2012-07-09 00:00:00,"XJ3rXbOR","yelp_id_0"
"gSRyYHmalCinlT5NTGxQmQ",2009-03-18,2011-05-31,6,2010-02-28 12:00:00,"lnORzeON","yelp_id_0"
"gTY_0MAdk_D9in8eQ9UN9w",2005-06-24,2015-04-22,193,2010-02-23 00:00:00,"rJoQeAoV","yelp_id_0"
"gTue_qSXCQ5yCw47bS01RA",2007-07-25,2015-04-18,200,2011-06-19 00:00:00,"p0381eom","yelp_id_0"
"gV4LtUfvxYGUujICQBUtWQ",2005-06-25,2015-04-07,147,2010-06-16 00:00:00,"NbE1lzOJ","yelp_id_0"
"gWykrb8vFoqEdbl3imsZ-g",2011-04-04,2015-05-01,161,2012-08-16 00:00:00,"ZBEn9vOY","yelp_id_0"
"gYhc_mDxk2zUdpAlFMsiQg",2006-05-01,2015-05-01,180,2013-02-25 12:00:00,"6VOpYlEL","yelp_id_0"
"gZcOjmLk397miL_W495xyg",2007-03-06,2011-06-01,38,2008-12-12 12:00:00,"ydEjqgOW","yelp_id_0"
"geJzs2U_duK3Q1JYcX-l7g",2005-07-16,2015-04-29,210,2011-03-25 00:00:00,"B1oXMDOV","yelp_id_0"
"geaiKIUhn3awGi1sp6HsmA",2005-08-22,2015-01-20,37,2011-10-14 00:00:00,"0j3Laor6","yelp_id_0"
"gk7iSNtLPyw-tJTyGlrnlg",2007-01-12,2015-04-28,135,2011-02-28 00:00:00,"xWoYLM3K","yelp_id_0"
"gniHhSdp-E0-mq_zXTCv8g",2007-06-27,2015-04-25,217,2012-03-08 00:00:00,"rNo6v6o6","yelp_id_0"
"gvIuc0YzpgzX6fv5R6bugA",2006-02-18,2015-04-11,104,2010-12-24 00:00:00,"geEV7v3z","yelp_id_0"
"gx4YotASzaUwqJX7jpNSSg",2006-02-24,2008-08-19,6,2006-10-23 00:00:00,"XJ3r6m3R","yelp_id_0"
"h4w1_91nEC1TjPQdTuSPZg",2006-04-09,2010-08-23,19,2009-04-23 00:00:00,"6K3lvqOz","yelp_id_0"
"h7AmdYhIsUiiQo-NJXvRQA",2007-09-13,2012-02-07,119,2009-10-21 00:00:00,"1m3MnoBP","yelp_id_0"
"h8NKnLBYzFrASbmydbJEDA",2006-03-10,2015-04-30,556,2011-11-02 00:00:00,"7RO51AOq","yelp_id_0"
"hFIy3yBzhQG522WLP5Lydg",2007-03-30,2013-01-25,30,2010-02-03 00:00:00,"Pk3wqwOd","yelp_id_0"
"hGqHaVeKuK___6tij36xCA",2005-06-28,2014-05-09,222,2010-11-07 12:00:00,"7RO54Woq","yelp_id_0"
"hHSJ8IYHtGIdW5WzG7kKwg",2008-07-18,2015-04-29,41,2013-08-22 00:00:00,"B1oX2QEV","yelp_id_0"
"hLuQ1ulrNM_Pv6P5aMUoSw",2009-05-08,2014-06-12,4,2009-11-02 12:00:00,"8x3z47Ok","yelp_id_0"
"hMbNNzOp6WJM4dxWMzkj_A",2006-02-28,2014-02-11,15,2007-06-21 00:00:00,"we39993k","yelp_id_0"
"hMzm0Uw655mNVW142vLwuw",2005-07-03,2008-05-08,12,2006-03-22 00:00:00,"1JEbM4OR","yelp_id_0"
"hNErRbWB_ooUeJ562h7JIA",2005-07-12,2012-05-16,12,2006-07-20 12:00:00,"B1oX5DOV","yelp_id_0"
"hNI-F08R8RclvVl9kxBLTQ",2010-08-05,2015-05-02,363,2012-07-15 00:00:00,"N6OkBmox","yelp_id_0"
"hRnWrudNcUOcKsu67U4qyA",2006-11-08,2015-04-23,34,2013-06-26 12:00:00,"dj3dao9v","yelp_id_0"
"hW0eKZFXn5ZH9BxFUPXqkQ",2008-04-22,2010-01-02,21,2009-02-10 00:00:00,"qN3ga0OA","yelp_id_0"
"hX6JXuGViy_OpMVm_RLuYg",2006-08-20,2015-03-11,83,2011-10-23 00:00:00,"NbE1YaEJ","yelp_id_0"
"hYltY6Yn7LvIEoeBG_ZOrw",2007-04-19,2015-03-14,78,2012-02-29 12:00:00,"xWoYJvOK","yelp_id_0"
"hZmJT_7qL6DClMnAuAPcwg",2005-06-25,2015-04-21,400,2012-05-07 12:00:00,"rNo6aa36","yelp_id_0"
"hg5hTcvjNRZsldsvZT1mPA",2007-04-16,2015-04-24,82,2012-01-08 12:00:00,"Y1EmG9ow","yelp_id_0"
"hhlRoXIfDxuPsRxwpYr_WQ",2005-08-26,2015-04-29,237,2012-01-07 00:00:00,"V430D43B","yelp_id_0"
"hiyt-ujIMJcmZfdHcOPIug",2006-03-10,2015-01-29,16,2012-03-10 00:00:00,"8xExNno0","yelp_id_0"
"hlQ_K1Xxl4nIZtJkAgsJcA",2005-07-10,2013-01-26,39,2009-03-09 00:00:00,"m0oWDJOG","yelp_id_0"
"hn4OTaNgoY4Qg9-K2_S0Pw",2006-01-16,2015-02-06,48,2011-04-09 12:00:00,"7RO5jNEq","yelp_id_0"
"hqy_UvkY4pxm9Vxnz5HmfQ",2008-04-15,2014-06-06,11,2012-12-20 00:00:00,"WwOa2NEB","yelp_id_0"
"hrKtb9bmjFI2sYCnPL-agg",2005-08-12,2015-01-19,69,2011-10-24 00:00:00,"WwOaVdEB","yelp_id_0"
"hr_YW6ukuK_xt2ogDlQKhA",2010-09-17,2015-04-28,354,2013-07-25 00:00:00,"Y1EmaVEw","yelp_id_0"
"ht3yoxLzyB5VlaT_9Wbnlw",2005-08-23,2015-04-30,673,2013-06-04 00:00:00,"eVOBeeoj","yelp_id_0"
"huDmU7vaDHUkojjLNG3cgA",2007-11-27,2015-03-05,51,2012-08-24 00:00:00,"XJ3rWYoR","yelp_id_0"
"huz6Vzr43jyceUMqFJqBjg",2007-02-09,2009-08-10,21,2008-12-21 00:00:00,"NbE1QmEJ","yelp_id_0"
"hwr37nnn9vM7zbc5akotIw",2006-06-30,2015-05-02,496,2011-08-13 00:00:00,"WwOaqBOB","yelp_id_0"
"hxvkSECHGiVi_UkupMtXCw",2009-08-03,2010-05-04,3,2009-11-08 00:00:00,"ZBEnQaOY","yelp_id_0"
"i3JOrO3omdKWL0hjMoEynA",2007-09-28,2015-04-16,364,2010-09-14 00:00:00,"6K3lG5Ez","yelp_id_0"
"i8yPc6RfnfapDC5dIaxO9Q",2005-06-27,2014-07-11,46,2010-11-05 12:00:00,"6Wo2mV39","yelp_id_0"
"i9tDWSb2NHfS-DMme21W3w",2005-07-07,2015-04-03,309,2010-11-20 00:00:00,"p038zzOm","yelp_id_0"
"iAh_8d_w6TSJq7jjnZCpgg",2005-08-31,2015-04-28,92,2011-12-27 12:00:00,"rNo6rqo6","yelp_id_0"
"iDXhIur2XxHW-WArUvqVtw",2005-07-07,2015-04-25,153,2009-12-29 00:00:00,"9JoPyeO8","yelp_id_0"
"iDnJabB5LeYpjRzralxWVA",2006-01-22,2015-04-26,99,2012-05-13 00:00:00,"B1oXaYOV","yelp_id_0"
"iElabe_l81OLdqGVSTeMhg",2005-04-12,2011-07-28,87,2009-01-19 00:00:00,"6Wo2e539","yelp_id_0"
"iEnw7P7Ri2gzYvgHaVGarQ",2007-03-30,2009-02-19,10,2008-04-07 12:00:00,"6K3lKeEz","yelp_id_0"
"iFCDvPXcF8bkW3haGgURTA",2010-10-12,2015-04-23,45,2013-08-07 00:00:00,"lnORmdoN","yelp_id_0"
"iHHmgbX7Yik33R4wfMoXnw",2005-05-06,2015-04-15,177,2011-09-17 00:00:00,"N6OkVvox","yelp_id_0"
"iHZp9W_NSxaiKjbNnfx1Jw",2005-07-25,2015-04-01,163,2011-07-21 00:00:00,"XJ3rwWoR","yelp_id_0"
"iJyUgo6jmWqh8EeRyj-PSg",2005-07-07,2015-04-09,67,2011-01-28 00:00:00,"6VOp0NOL","yelp_id_0"
"iLs-dyO-eKR00UuPs24U1g",2005-07-15,2015-01-31,22,2012-11-03 12:00:00,"0j3LZNOr","yelp_id_0"
"iUGKzyobaZPg9KMCOqJS2g",2008-11-05,2012-04-29,76,2010-05-10 12:00:00,"XJ3rvZ3R","yelp_id_0"
